time,hour,day_of_week,is_weekend,sin_hour,cos_hour,sin_doy,cos_doy
2025-09-20 07:00:00,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9829265519799822,-0.18399835165767986
2025-09-20 08:00:00,8,5,1,0.8660254037844387,-0.49999999999999983,-0.9829265519799822,-0.18399835165767986
2025-09-20 09:00:00,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9829265519799822,-0.18399835165767986
2025-09-20 10:00:00,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9829265519799822,-0.18399835165767986
2025-09-20 11:00:00,11,5,1,0.258819045102521,-0.9659258262890682,-0.9829265519799822,-0.18399835165767986
2025-09-20 12:00:00,12,5,1,1.2246467991473532e-16,-1.0,-0.9829265519799822,-0.18399835165767986
2025-09-20 13:00:00,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9829265519799822,-0.18399835165767986
2025-09-20 14:00:00,14,5,1,-0.4999999999999998,-0.8660254037844388,-0.9829265519799822,-0.18399835165767986
2025-09-20 15:00:00,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9829265519799822,-0.18399835165767986
2025-09-20 16:00:00,16,5,1,-0.8660254037844384,-0.5000000000000004,-0.9829265519799822,-0.18399835165767986
2025-09-20 17:00:00,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9829265519799822,-0.18399835165767986
2025-09-20 18:00:00,18,5,1,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986
2025-09-20 19:00:00,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9829265519799822,-0.18399835165767986
2025-09-20 20:00:00,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9829265519799822,-0.18399835165767986
2025-09-20 21:00:00,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9829265519799822,-0.18399835165767986
2025-09-20 22:00:00,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9829265519799822,-0.18399835165767986
2025-09-20 23:00:00,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9829265519799822,-0.18399835165767986
2025-09-21 00:00:00,0,6,1,0.0,1.0,-0.9859481499638303,-0.1670516255021195
2025-09-21 01:00:00,1,6,1,0.25881904510252074,0.9659258262890683,-0.9859481499638303,-0.1670516255021195
2025-09-21 02:00:00,2,6,1,0.49999999999999994,0.8660254037844387,-0.9859481499638303,-0.1670516255021195
2025-09-21 03:00:00,3,6,1,0.7071067811865475,0.7071067811865476,-0.9859481499638303,-0.1670516255021195
2025-09-21 04:00:00,4,6,1,0.8660254037844386,0.5000000000000001,-0.9859481499638303,-0.1670516255021195
2025-09-21 05:00:00,5,6,1,0.9659258262890683,0.25881904510252074,-0.9859481499638303,-0.1670516255021195
2025-09-21 06:00:00,6,6,1,1.0,6.123233995736766e-17,-0.9859481499638303,-0.1670516255021195
2025-09-21 07:00:00,7,6,1,0.9659258262890683,-0.25881904510252063,-0.9859481499638303,-0.1670516255021195
2025-09-21 08:00:00,8,6,1,0.8660254037844387,-0.49999999999999983,-0.9859481499638303,-0.1670516255021195
2025-09-21 09:00:00,9,6,1,0.7071067811865476,-0.7071067811865475,-0.9859481499638303,-0.1670516255021195
2025-09-21 10:00:00,10,6,1,0.49999999999999994,-0.8660254037844387,-0.9859481499638303,-0.1670516255021195
2025-09-21 11:00:00,11,6,1,0.258819045102521,-0.9659258262890682,-0.9859481499638303,-0.1670516255021195
2025-09-21 12:00:00,12,6,1,1.2246467991473532e-16,-1.0,-0.9859481499638303,-0.1670516255021195
2025-09-21 13:00:00,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.9859481499638303,-0.1670516255021195
2025-09-21 14:00:00,14,6,1,-0.4999999999999998,-0.8660254037844388,-0.9859481499638303,-0.1670516255021195
2025-09-21 15:00:00,15,6,1,-0.7071067811865471,-0.7071067811865479,-0.9859481499638303,-0.1670516255021195
2025-09-21 16:00:00,16,6,1,-0.8660254037844384,-0.5000000000000004,-0.9859481499638303,-0.1670516255021195
2025-09-21 17:00:00,17,6,1,-0.9659258262890683,-0.25881904510252063,-0.9859481499638303,-0.1670516255021195
2025-09-21 18:00:00,18,6,1,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195
2025-09-21 19:00:00,19,6,1,-0.9659258262890684,0.2588190451025203,-0.9859481499638303,-0.1670516255021195
2025-09-21 20:00:00,20,6,1,-0.8660254037844386,0.5000000000000001,-0.9859481499638303,-0.1670516255021195
2025-09-21 21:00:00,21,6,1,-0.7071067811865477,0.7071067811865474,-0.9859481499638303,-0.1670516255021195
2025-09-21 22:00:00,22,6,1,-0.5000000000000004,0.8660254037844384,-0.9859481499638303,-0.1670516255021195
2025-09-21 23:00:00,23,6,1,-0.25881904510252157,0.9659258262890681,-0.9859481499638303,-0.1670516255021195
2025-09-22 00:00:00,0,0,0,0.0,1.0,-0.9886775902323404,-0.15005539834465262
2025-09-22 01:00:00,1,0,0,0.25881904510252074,0.9659258262890683,-0.9886775902323404,-0.15005539834465262
2025-09-22 02:00:00,2,0,0,0.49999999999999994,0.8660254037844387,-0.9886775902323404,-0.15005539834465262
2025-09-22 03:00:00,3,0,0,0.7071067811865475,0.7071067811865476,-0.9886775902323404,-0.15005539834465262
